sample_idx,ir,red,accel_x,accel_y,accel_z,true_label
3918,95516.359375,81205.84567085496,0.044121401547004946,0.017356009962716593,0.9607788296633629,occlusion
3919,95514.9140625,81203.36470403348,0.05809717930065428,0.016053313823742976,0.9671296133602739,occlusion
3920,95500.7265625,81195.3392381198,0.012946307026607554,0.04013422673173331,0.9786999888017892,occlusion
3921,95483.3984375,81182.52784195478,0.022605079682223608,-0.0030009441330987492,0.9619233119829996,occlusion
3922,95476.703125,81178.56231494619,0.03439004503934552,0.02035845163612722,0.9419478673606654,occlusion
3923,95482.46875,81173.39386263273,0.012448309830535978,0.024733898367479912,1.026478647395776,occlusion
3924,95491.3203125,81187.67537174221,0.014623783825356323,-0.01944506884276288,0.9919671458625936,occlusion
3925,95496.8125,81196.08867713208,0.01954595582195425,-0.0032833392001587747,0.9883179595397079,occlusion
3926,95501.0859375,81185.79629350394,0.023996953816896923,0.003084472064568383,0.9545651503968083,occlusion
3927,95504.9296875,81196.27983925144,0.025961788861226864,0.021930729656836387,0.946174547953379,occlusion
3928,95503.6796875,81200.02881618423,0.045916019901697774,-0.00252132335266142,1.0033939201461683,occlusion
3929,95496.953125,81199.03380564087,0.03415152134302894,0.01691976522630377,0.9842224009204277,occlusion
3930,95492.546875,81189.4168289291,0.017508711460362647,0.019066254839981322,1.007825595334925,occlusion
3931,95496.515625,81194.7227807214,0.01789942399711611,0.03492495249810051,0.9620285023021807,occlusion
3932,95504.328125,81206.32247811809,0.02783569364417841,0.03755339210123821,0.9565562048011128,occlusion
3933,95507.90625,81206.417457551,0.03422941376527666,-0.01851412280133716,0.9575427548791532,occlusion
3934,95507.953125,81197.76514680606,0.020658167284904307,0.03607221897140342,0.9910914891050409,occlusion
3935,95509.5703125,81198.07076439467,0.011730144601533501,0.01782663315738947,0.9815345718821546,occlusion
3936,95510.5078125,81206.75231815505,3.573718501198239e-05,0.027824133048477334,1.0025008642553679,occlusion
3937,95505.6171875,81199.57073105648,0.050572306702717756,0.009582983828422997,0.9708413825877472,occlusion
3938,95498.8984375,81191.33785949528,0.011342730077341448,0.011332989775326608,0.9736921333947818,occlusion
3939,95499.9609375,81193.58502273387,0.04046186814807644,0.021771919580939686,0.9614792900698031,occlusion
3940,95508.9609375,81202.24276536137,0.04294312509483974,0.03618456656438599,0.9672025834397701,occlusion
3941,95516.3828125,81204.5773903774,0.023749717968225066,0.018544089893180443,0.9485999223319788,occlusion
3942,95519.921875,81206.64414632456,0.030632982996966145,0.03255646581773002,1.0132513348683203,occlusion
3943,95525.875,81210.66163110135,0.031662931359728266,0.015392384036888189,0.9755519498127234,occlusion
3944,95533.2734375,81209.31163557338,0.039218766512236006,0.03494587253270648,0.9627641955379035,occlusion
3945,95534.796875,81226.34207965992,0.03168990352842998,0.03247038500718708,0.9420880008067736,occlusion
3946,95530.4765625,81220.93272379044,0.05292401545240685,0.016959534266711394,0.993930548354939,occlusion
3947,95527.109375,81220.16712697648,0.027423894761559972,0.016492852071656496,0.9769054259247667,occlusion
3948,95526.3671875,81211.49299462602,0.033445528270953664,0.03667690048169227,0.9735259207448652,occlusion
3949,95523.1640625,81210.66933263156,0.008115878181664635,0.008579615157265868,0.9607164660217664,occlusion
3950,95518.7578125,81209.99666677663,0.041979481749422634,0.004043809817858995,1.0056750180639291,occlusion
3951,95523.6171875,81214.4192185633,0.030666109588301044,0.019850996458007832,1.001837132460114,occlusion
3952,95539.484375,81211.74213477249,0.021735398356628348,0.016278909880504726,0.9923876536968691,occlusion
3953,95551.8515625,81230.73817736833,0.04167918229645975,0.00380426227728339,1.0226225573197278,occlusion
3954,95548.5859375,81221.86873440912,0.03861527336899682,-0.0006593207198735442,0.9752670303469982,occlusion
3955,95534.09375,81216.90230953308,0.045080422064968,0.026057778619274205,0.9938537251207392,occlusion
3956,95521.828125,81205.87455072344,0.07103066723256843,0.03905083789624944,1.0146137290808435,occlusion
3957,95520.796875,81216.9440624854,0.04074069153270471,0.01053484472669234,1.005729496111705,occlusion
3958,95529.453125,81216.86852765706,0.015944298829718928,0.039959221290198785,0.9903514907858846,occlusion
3959,95541.6328125,81222.09888159462,0.013375800078599658,0.010304707918910055,0.9754941434619182,occlusion
3960,95555.046875,81238.00911925721,0.035912239241608336,0.047236227723002455,0.9801220108120168,occlusion
3961,95568.6796875,81239.73466857757,0.06302405109320969,0.03928747364885538,0.9673544030483584,occlusion
3962,95575.5234375,81241.00657133292,0.017788940768318197,0.025387242710406988,0.9696232200400619,occlusion
3963,95567.59375,81238.44971740592,0.02740035578053984,0.03811085329370472,0.9837774784829174,occlusion
3964,95549.6171875,81225.69309706627,0.046657804834270414,0.012026796460209405,0.9636220853693739,occlusion
3965,95536.7109375,81219.22505420657,0.003987182896743741,-0.00737634848029433,0.9711573130060555,occlusion
3966,95535.0546875,81222.066081427,0.030464152426388773,0.021376029137474294,0.9793898427417305,occlusion
3967,95538.671875,81219.6972506197,0.06608863583670405,0.005606294276412679,0.9744803030713624,occlusion
3968,95545.53125,81224.48617501972,0.020550156701174965,0.009152535000981125,1.0037124404059017,occlusion
3969,95558.1328125,81238.15389372359,0.028806517671305966,0.048309916567755684,0.9591111741369419,occlusion
3970,95571.1484375,81243.14857131819,0.06319411366244843,0.06680676435309478,0.9637676488654273,occlusion
3971,95576.2109375,81249.76682184906,0.029277305731056892,0.02396789619613041,0.9895460017653395,occlusion
3972,95574.859375,81244.83474652283,0.006090696671039297,0.03497692559216092,0.9925975549224217,occlusion
3973,95575.5625,81238.16659335152,0.018723212365522886,-0.013938951479667366,0.9672920038849528,occlusion
3974,95579.2421875,81241.49424143255,0.022432210228181003,0.040835178033830556,0.968415419011102,occlusion
3975,95578.5546875,81238.3762220917,0.008862680360308059,0.038448312068146986,0.9862564081624317,occlusion
3976,95574.546875,81249.60812985168,0.04279343236529674,0.028439840314623245,0.998621527247013,occlusion
3977,95578.5078125,81248.6330329636,0.038831978531847874,-0.004266431552988188,0.9831978586410133,occlusion
3978,95593.5859375,81254.17206967215,0.0435404544011712,0.02879653936298529,1.005936654438991,occlusion
3979,95609.7109375,81262.25775706359,0.02144630729908175,0.0409614541850471,0.9575289300791416,occlusion
3980,95618.8203125,81274.97198129876,0.029657671744431662,0.01877067831119098,0.9616498510462886,occlusion
3981,95621.890625,81274.55085528102,0.00614977033929482,0.03294189790279481,0.9873781631286238,occlusion
3982,95620.578125,81275.92890902373,0.018250093629086122,0.006903072356887276,0.9638965304867385,occlusion
3983,95615.1015625,81266.5441210073,0.043363603179667615,0.007786273112329788,1.000169233381961,occlusion
3984,95609.625,81261.61453485122,-0.00035785142125484976,0.03471860614275082,0.9916940440250664,occlusion
3985,95611.015625,81275.81692059757,0.05168254867475775,0.022234474317070967,0.9659437879441556,occlusion
3986,95621.6171875,81270.30563307078,0.004104587788263992,0.04658949400092104,0.9774021661206569,occlusion
3987,95634.1640625,81283.1948613813,0.021459843057293537,0.02293646686884076,0.9842967451521901,occlusion
3988,95638.2421875,81292.63037913143,0.030322443513522934,0.05197696095266888,0.9410190687838559,occlusion
3989,95634.171875,81274.22468219603,0.044952811846187456,0.021423354198077404,0.9783523475130181,occlusion
3990,95630.7265625,81284.51079548689,0.024107678931260874,0.02973861497100551,0.9933727968741038,occlusion
3991,95629.109375,81280.31441355265,0.03377019139945973,0.005573020829674414,0.9785861609761745,occlusion
3992,95623.46875,81275.53772832488,0.02804173638321636,0.03847925974860821,0.9805486852730236,occlusion
3993,95615.1796875,81272.1183800092,0.028372735740553608,0.05051618942642161,0.9602365468781123,occlusion
3994,95613.1171875,81263.53750506659,0.06906994032388597,0.022166900175533265,0.9612083697876377,occlusion
3995,95621.421875,81263.88062651896,0.043958079417036666,0.051913261492806104,1.0023835133539742,occlusion
3996,95634.375,81292.81050645407,0.05613414392969473,0.04142238881535944,0.9810485984914001,occlusion
3997,95644.671875,81288.82575314619,0.03668326435511795,0.03302236143973019,0.9701451556749013,occlusion
3998,95652.0703125,81299.54045178529,0.05880011821411957,0.0660404716500478,0.9800792917271239,occlusion
3999,95658.609375,81304.93011766691,0.025803650523001542,0.02473988607573578,0.9496526144611057,occlusion
4000,95660.734375,81302.27354054419,0.017757451859358606,0.024521775007095424,0.9796118027586784,occlusion
4001,95654.0625,81298.70241025816,0.011951738679882699,-0.00018786226613212026,0.9917378057137779,occlusion
4002,95642.90625,81292.60923655165,0.06098612668940026,-0.004039572488044568,0.9775310454292745,occlusion
4003,95637.171875,81293.1069571065,0.0454159883823101,0.013511835652959766,0.9541641870075581,occlusion
4004,95639.421875,81289.2179500725,0.03062973140233836,0.030532161435784605,0.9685692527071783,occlusion
4005,95643.1953125,81295.52083856665,0.05962572433113739,0.06193392135735268,0.991870547483456,occlusion
4006,95646.734375,81290.16630851367,0.028891206146163907,0.02934496990508155,0.9960564112421768,occlusion
4007,95654.359375,81294.54606912548,0.02594266607271068,0.06227049837036492,1.0026654508841224,occlusion
4008,95662.5703125,81302.47989702069,0.019356303112498432,0.04943833911568654,1.0085094307119993,occlusion
4009,95662.5703125,81304.04411019941,0.04211830858690177,0.01898889911476757,0.9755589205054596,occlusion
4010,95655.1484375,81299.81985547638,0.024289234621344528,0.03845176456701371,0.9810356558068077,occlusion
4011,95649.734375,81303.22972873115,0.024154473442854086,0.05198386057272423,1.0049293492997928,occlusion
4012,95651.2890625,81298.7735598351,0.02045016427436293,0.010234221210873574,0.9873512660964413,occlusion
4013,95655.203125,81297.52029356307,0.030798655683163104,0.04463965698551216,0.9684507870601171,occlusion
4014,95656.8984375,81308.16144557712,0.03603821202532992,0.02090176484971979,1.0004756114329862,occlusion
4015,95659.875,81301.91590755292,0.061147412882920554,0.02078145811750985,0.9341772153191406,occlusion
4016,95666.5703125,81306.478552812,0.022160489671021515,0.028273026817379435,0.9845509439689202,occlusion
4017,95670.75,81309.90221506146,0.03142182312576209,0.04686463640407587,1.0299601170690929,occlusion
4018,95666.9140625,81303.29074189521,0.021082218292218423,0.03142451221660531,0.9889583276759663,occlusion
4019,95659.2265625,81294.46297974736,-0.0021241810111842785,0.05248626788550456,0.9700094793139538,occlusion
4020,95657.1015625,81299.11387943033,0.005359584178467311,0.023253700053065058,0.9903167929690878,occlusion
4021,95663.953125,81301.44780643843,0.046427180401221485,0.061102112711519996,0.9892081608418162,occlusion
4022,95674.015625,81305.34671220048,0.018338164130212352,0.04881729057441081,0.9799577518475456,occlusion
4023,95683.296875,81316.34086706112,0.0735055329214,0.001891372184231084,1.0104575549850172,occlusion
4024,95693.7265625,81321.64856333683,0.0453274846937497,0.04644287684108295,0.9798477541003006,occlusion
4025,95704.171875,81326.59746946355,0.021410582533964148,0.021858439169284125,0.9535038193121173,occlusion
4026,95709.1328125,81324.00918197326,0.06828199661168113,0.056229160098968375,0.9937458535186767,occlusion
4027,95707.25,81330.72497305511,0.03817936246793181,0.004951831274049405,0.9766693920265676,occlusion
4028,95703.3984375,81337.71371809223,0.033897617591062607,0.06043604730612474,0.9636809489547691,occlusion
4029,95701.0234375,81331.8414604017,0.03664145871446237,0.0353730082107163,0.9823120953860409,occlusion
4030,95696.9375,81330.10134710894,0.017745301719144523,0.04624453693592923,0.983274992284759,occlusion
4031,95689.4765625,81319.72251057893,-0.0018307984172524147,0.0616608133080552,1.0214206514953301,occlusion
4032,95687.03125,81323.43662027542,0.01607089015277222,0.06057816796160888,0.9642752740184255,occlusion
4033,95696.9921875,81321.46007594984,0.02239900909393008,0.07162854654228129,0.9855607523911551,occlusion
4034,95711.1328125,81331.86200683237,0.05926903351148949,0.04526994954736373,1.0002286826383504,occlusion
4035,95715.6484375,81339.66736253341,0.029061361674279397,0.06586884163276802,1.014269158517407,occlusion
4036,95710.5703125,81326.69878044043,0.044326954866620305,0.02992409922169295,0.9755157853251348,occlusion
4037,95706.484375,81331.33592887658,0.015168126109473868,0.05104301595659741,0.9915823127155968,occlusion
4038,95707.1875,81333.00591926144,0.019649427352622276,0.056688832741745694,0.9718480698381396,occlusion
4039,95708.4609375,81340.70290870863,0.06500825377851682,0.055030022212715954,1.010915134283531,occlusion
4040,95710.1171875,81329.99493588235,0.019481236212100808,0.022252852462885837,0.9494699018224894,occlusion
4041,95716.5546875,81339.78437921719,0.043988135888581574,0.019941033293057,1.0065668383087338,occlusion
4042,95728.46875,81342.34319192263,0.0349998142561732,0.053912269814132746,0.9593435110331275,occlusion
4043,95740.8828125,81351.06197092691,0.021777057738580095,0.04344531582125585,0.9957297418230797,occlusion
4044,95748.203125,81345.24888937609,0.009314250604153296,0.04625788215150104,0.9676099860655082,occlusion
4045,95748.8828125,81354.39570699622,0.047084562716784274,0.03593242438208319,0.9771508725866249,occlusion
4046,95743.3125,81361.0534257285,0.040353874277758044,0.06073834062822339,0.9781772747690219,occlusion
4047,95732.359375,81350.69718424931,0.054527288506846655,0.02193162171404797,0.9876064652083566,occlusion
4048,95721.40625,81341.6853588884,0.012414054328095742,0.04358510943379744,0.9661324875242371,occlusion
4049,95719.4765625,81351.82299888026,0.033133361454746435,0.05080741470632888,0.9651720077188544,occlusion
4050,95729.3359375,81348.81515490546,0.001018020102723876,0.03636335636708213,0.9918526516172765,occlusion
4051,95741.703125,81348.18532276727,0.03663911689189319,0.023058893932404657,0.997458466742345,occlusion
4052,95746.84375,81356.69446902626,0.02726528605329444,0.0529503175619843,0.9666019861345579,occlusion
4053,95747.46875,81357.82482909784,0.04034771866952727,0.06015356535509224,0.9705359285049905,occlusion
4054,95750.3515625,81367.95449190393,0.02718855238573989,0.05001425347798599,0.9917850023646599,occlusion
4055,95751.6015625,81356.39057883585,0.038773101171902684,0.036502568414383985,0.9543449270610465,occlusion
4056,95742.3125,81356.80007782686,0.03225508108934205,0.015360118243352146,0.9838271236161203,occlusion
4057,95726.4765625,81349.0896003811,-0.00959457032919779,0.06403466533524331,1.0163427981352897,occlusion
4058,95719.984375,81335.96884261028,0.04024682327879011,0.0229360658184653,0.9768414291099733,occlusion
4059,95729.5625,81346.72999093091,0.04814648295547065,0.049692360449974354,0.9697675053056175,occlusion
4060,95744.6171875,81346.29186262519,0.053711707407347056,0.05066887332511819,0.991802458612287,occlusion
4061,95753.78125,81362.7709552856,0.025927978948299048,0.03747602868951604,0.9695138577347044,occlusion
4062,95757.2109375,81353.65219348129,0.03556785100119822,0.02549646772428424,1.0031406623486916,occlusion
4063,95758.65625,81363.59088834659,0.03289885608525968,0.04085742929974551,0.988081951242431,occlusion
4064,95758.0078125,81373.5753640653,0.037922069718713244,0.011452020419843719,1.0050353277398032,occlusion
4065,95754.90625,81365.04779299615,0.0339013841594489,0.02685183627816861,0.9648595170657661,occlusion
4066,95753.2265625,81362.16669120353,0.019981713348233104,0.025510175039962807,0.9823685931956075,occlusion
4067,95757.359375,81365.39185584073,0.016776775422204335,0.038159701266869274,0.9847218158049419,occlusion
4068,95764.328125,81379.90466801701,0.019777896560682223,0.07538822859064567,0.9799749018355759,occlusion
4069,95767.515625,81374.08471625771,0.03806874232338987,0.03766914188835443,0.9791965460659983,occlusion
4070,95769.2734375,81377.65402720834,0.0440595658915883,0.060019978354709874,0.9807023589729549,occlusion
4071,95775.890625,81374.71849282479,0.016676316736665992,0.04489553086043818,0.9435495694360462,occlusion
4072,95782.53125,81379.11563869841,0.0347383029825058,0.03150227447365907,0.9876979764389267,occlusion
4073,95780.359375,81374.6617654236,0.004955139011465878,0.026777407581390394,0.9635237286559771,occlusion
4074,95772.1953125,81373.5700678302,0.022180998665612836,0.044717765847507904,0.9782068297612432,occlusion
4075,95768.1484375,81368.31586500334,0.02104920361049571,0.05497760234065607,0.9818580344174744,occlusion
4076,95771.0703125,81378.57070645546,-0.004478005613004973,0.014965753499920124,0.9888271184391059,occlusion
4077,95773.3828125,81378.39447817694,0.039260163554396696,0.03712507672118161,0.9860489699146809,occlusion
4078,95770.453125,81372.70636772492,0.015360344039168465,0.031129387064196178,0.9601447670636077,occlusion
4079,95768.984375,81369.63353297672,0.016358085864301798,0.016238990586256698,0.9662190459244697,occlusion
4080,95774.71875,81361.80359898685,0.025029343939486637,0.028029173092436105,0.9667778311606121,occlusion
4081,95781.03125,81377.34448937404,0.05015576568863399,0.023593279130556574,1.0081946464293425,occlusion
4082,95778.703125,81380.23821963771,0.04864448824694526,0.009789134119218945,0.9965386632568519,occlusion
4083,95769.53125,81375.94442345096,0.005911821661526501,0.05664650069755174,0.9864802961222641,occlusion
4084,95762.8984375,81353.05419413737,0.012986078062522798,-0.00832286240743434,0.9734191983486838,occlusion
4085,95762.7421875,81356.3292359283,0.006461303347456513,0.04961879937297116,0.9582881510788238,occlusion
4086,95766.2265625,81371.27971373803,0.0262592641554251,0.03850140740981679,0.9804563259726508,occlusion
4087,95774.1171875,81370.6023597182,0.03486249415431483,0.025044985316731824,0.9929874831148988,occlusion
4088,95789.59375,81384.84551019337,0.013607244850525873,0.03922560786799804,0.9587554216458485,occlusion
4089,95806.265625,81394.58347516968,0.033241235738494065,0.008619210875487976,0.9764627749475477,occlusion
4090,95811.4609375,81403.25443448444,0.040456072162431043,0.05045820149385194,0.9480659012060367,occlusion
4091,95802.1796875,81385.04391257296,0.01637564145340671,0.010937315110397344,1.0014702365686003,occlusion
4092,95789.3359375,81382.93287458434,0.014578840213737555,0.0404461882607924,0.9707827417783543,occlusion
4093,95785.421875,81387.82409673482,0.004327110045431782,0.02964319380977105,0.9596895235622145,occlusion
4094,95790.46875,81387.52183989104,0.04285034384444065,0.04209724192975423,1.0035102000105116,occlusion
4095,95795.5078125,81385.72686689906,0.011861020411043317,0.05507988319530869,0.9970057336575829,occlusion
4096,115796.2578125,98668.49537298072,0.01171834203513724,-0.005500500825780796,0.9631616869172989,occlusion
4097,115821.2265625,98704.73684353118,0.03828094782314229,0.002070831890872999,0.9954706235431783,occlusion
4098,115844.9296875,98717.76325567756,0.01947314675832554,0.03220530921476446,0.966230301227121,occlusion
4099,115866.9296875,98718.85468113996,0.039506428453662173,0.03111225392612055,0.9858490869384189,occlusion
4100,115888.3515625,98739.73242851652,-0.003927385638067812,0.04287435037995378,0.9506079037767681,occlusion
4101,115910.1484375,98745.87664096241,0.023734889320605156,0.03958975844656985,0.9761391789482275,occlusion
4102,115933.203125,98767.0476279411,0.038001463668351596,0.03381504445291077,0.9809862409924672,occlusion
4103,115958.5390625,98785.34679748163,0.015547527045506876,0.04838669170665627,0.9986599769646982,occlusion
4104,115985.2890625,98805.13839029039,0.020229030490874052,0.016072402152895852,0.982903001093196,occlusion
4105,116010.6640625,98814.76620567836,0.016469729327466202,0.03399219393001679,0.9933761604732617,occlusion
4106,116033.1484375,98833.53800800818,0.040749227698638466,0.05714069640643429,0.9872840992506867,occlusion
4107,116053.125,98842.25911105682,0.01158461370477631,0.017504003298120338,0.9885147419667499,occlusion
4108,116070.8515625,98860.44343573715,0.06195761561317421,0.026265374429678433,0.9637507493282302,occlusion
4109,116087.171875,98872.6033093773,0.053176920430826634,0.030419195140688082,0.9912155395478617,occlusion
4110,116103.7578125,98880.62904633884,0.04775963824429878,0.016004785925118194,0.9732697754251757,occlusion
4111,116121.1796875,98897.44151437118,0.019891815654475564,0.04200526657141733,0.9904818431679268,occlusion
4112,116139.78125,98907.77617633407,0.020909445876680602,0.042703321025051325,0.9489563845842944,occlusion
4113,116160.1328125,98919.31323862611,0.03529814915756634,0.03926476209567557,0.9793794465276878,occlusion
4114,116181.0,98936.98497142021,0.004673513866205254,0.03191335636043875,0.9611042703359951,occlusion
4115,116201.0390625,98938.34086692419,0.0539917955187379,0.028910773014178236,0.9758050527103918,occlusion
4116,116221.65625,98957.90274319016,0.027428905854600866,0.043188175938462706,0.9806316905687369,occlusion
4117,116243.9609375,98964.05036471174,0.03841817729240755,0.01847131543080917,0.998017200197911,occlusion
4118,116265.8125,98987.13521183965,0.020983720066517296,0.04726310554090288,0.9833323001834259,occlusion
4119,116285.1796875,98997.6848488313,0.04749173311607072,0.03336520679975175,0.9543565533624495,occlusion
4120,116302.9375,99015.81040906948,0.009836029778822423,0.030946939172494255,1.0027666240045459,occlusion
4121,116320.140625,99020.89741816097,0.022207306761794634,0.03590499758133488,1.0005398898856503,occlusion
4122,116335.9453125,99030.3501224895,0.019781607056978408,0.04033818598414851,0.9840903518566104,occlusion
4123,116349.671875,99042.10393393807,0.019167028396658365,0.03921462834739752,0.9970338675607031,occlusion
4124,116362.28125,99050.24126978332,0.047052402555654835,0.029806425121636067,1.0285808650700397,occlusion
4125,116375.0859375,99061.88929104817,0.03523064543771336,0.03096746306479369,0.9671107307513969,occlusion
4126,116389.046875,99064.24278424059,0.012671950770582061,0.049619179614538995,0.9305587031358099,occlusion
4127,116404.7421875,99071.50869997045,0.026731112285258138,0.012700220469632251,0.9764313485259354,occlusion
4128,116421.1015625,99081.85181683139,0.0287381950820164,0.0139626958004209,0.9626334864204787,occlusion
4129,116436.109375,99105.3096383613,0.05075933383809739,0.026861666395115405,0.9792047072582218,occlusion
4130,116449.109375,99101.96617806201,0.023983485545263045,0.05034989834325414,0.9999310479629145,occlusion
4131,116460.4765625,99113.41207836253,0.04482318530331293,0.045781532614468275,0.988813679474217,occlusion
4132,116470.84375,99117.08491490645,0.009249678019953585,0.05866611485183935,0.9698593865252293,occlusion
4133,116481.984375,99134.25511471793,0.0142955034539032,0.030295156488859984,0.9658817444331911,occlusion
4134,116495.6875,99136.15513877345,0.03627455537571711,0.04896146612938433,1.0009527128596991,occlusion
4135,116511.546875,99155.48161488766,0.02770735477533849,0.026774531720148126,0.9745951989135235,occlusion
4136,116527.6328125,99156.54686551608,0.009504427651002553,0.024479129462899867,1.013065914441989,occlusion
4137,116542.0390625,99171.0059506513,0.016288314041280533,0.029233258667649267,0.9899439520435831,occlusion
4138,116553.65625,99180.95294838307,0.03362922049693196,0.05000962992290864,0.9646481865106846,occlusion
4139,116563.609375,99188.55869172554,0.011273767114267183,0.05940055375677741,0.9678549450234211,occlusion
4140,116574.6640625,99185.17463325142,0.027655257091942442,0.040764370517864704,0.9480822986634059,occlusion
4141,116587.6328125,99197.81838754332,0.026062272312546413,0.026217909961016674,0.9881576145020132,occlusion
4142,116600.71875,99207.87573545527,0.02404694449811576,-0.0007690394075017676,0.9926163388957389,occlusion
4143,116612.8046875,99207.20526463092,-0.01388103907606996,0.03032455834432364,0.9675809675264163,occlusion
4144,116624.734375,99227.6461215099,0.01896103988083963,0.03706711610955871,0.9953774013139096,occlusion
4145,116637.4609375,99234.45673117167,0.014559884555559007,0.026947965741999678,0.9918461922046864,occlusion
4146,116649.6640625,99243.10267382769,0.037863438778355775,0.04940681651751194,0.9849267085921287,occlusion
4147,116658.5859375,99239.58070144996,0.02517500358579883,0.029025764749794652,0.9712808395914532,occlusion
4148,116664.6171875,99251.36436420002,0.044619884500368044,0.06256299345796941,1.012805014249533,occlusion
4149,116671.96875,99257.46611263223,0.011718427576477567,0.03325231935000923,0.9793837544176635,occlusion
4150,116682.796875,99267.54823469822,0.026522079765692624,0.018171280830630986,1.0162136043832122,occlusion
4151,116694.3203125,99267.48095429863,0.05487365059572681,0.03444219345914708,0.9716323398835937,occlusion
4152,116703.203125,99279.27601489284,0.029181903483098712,0.016709281977000966,0.9735844023889615,occlusion
4153,116709.71875,99289.93951864872,0.04242172109626169,0.06518503557994489,0.9944090756633674,occlusion
4154,116716.4609375,99282.52746237676,0.05131529102894733,0.019197939828649983,0.9244316213028946,occlusion
4155,116725.5546875,99288.64630578247,0.05270296961337223,0.04014667163830234,0.9779451973220045,occlusion
4156,116737.640625,99297.05721617346,0.05770344319850876,0.020611796608602094,0.9631178538470023,occlusion
4157,116751.0,99300.09911656934,0.016723813927848503,0.06434203746293991,0.9954271763485361,occlusion
4158,116762.1328125,99313.03034369898,-0.0009544635419465874,0.06495692391630137,0.979586915449538,occlusion
4159,116769.4375,99327.68599327237,0.03661057681874089,0.023542563161761627,1.0113315888082244,occlusion
4160,116775.21875,99318.87194089488,0.036798503067287214,0.05900787024734275,0.9623558006159011,occlusion
4161,116782.3828125,99327.23815643477,0.04125472654731997,0.038020336096171024,0.9755057133944965,occlusion
4162,116791.609375,99340.20312996299,0.01548621598321676,0.024414712514408753,0.9594035524559835,occlusion
4163,116802.1796875,99344.06075939459,0.018021742357232903,0.03579488557435551,0.9892836386015291,occlusion
4164,116812.7578125,99349.37669237195,0.002708520368263568,0.018407332467996466,0.968870150810462,occlusion
4165,116821.59375,99352.42586571342,0.001362955476742641,0.031015606455969267,0.9748061918643999,occlusion
4166,116827.765625,99357.58584243414,0.026060904186664142,0.042834523130472375,0.9954314102998861,occlusion
4167,116831.8203125,99360.8882400304,0.0430133790104848,0.04041623753290966,0.9894307610273191,occlusion
4168,116835.140625,99366.42505120931,0.0157261736104429,0.01938394803393563,0.9903809908900524,occlusion
4169,116839.1640625,99366.06804591736,0.03898370221688703,0.07286299310971461,0.9754683593540731,occlusion
4170,116845.5,99374.51312709958,0.012431046614431927,0.04014393612890733,0.9716403337878571,occlusion
4171,116855.515625,99367.25334488576,0.014080890573155331,0.05833510705051523,1.0123031780179415,occlusion
4172,116868.0,99388.77011002372,0.03568916302283233,0.023621072803915732,0.983708732635512,occlusion
4173,116879.265625,99389.53831191557,0.02841244903974088,0.010837772013717818,0.9936342029873445,occlusion
4174,116887.15625,99397.42125489812,0.035255450019839256,0.05595022383751637,0.9698480111401555,occlusion
4175,116892.7109375,99398.93535667138,0.029078928949672667,0.03228422675768623,0.949840397373924,occlusion
4176,116897.5390625,99407.39100400865,0.07239736591146154,-0.001754241884267184,0.9597586309741286,occlusion
4177,116902.46875,99406.88734867773,0.023299239364418033,0.007085686203068559,0.9866257288508109,occlusion
4178,116907.8671875,99414.12564444981,0.021451787888561207,0.03499195501987867,0.9834526840737408,occlusion
4179,116913.90625,99411.04596398675,0.03074307247309815,0.03522825548574583,0.9768988864715324,occlusion
4180,116920.5234375,99420.32810707281,0.036827970501670325,0.04725675932742313,0.9751222857417764,occlusion
4181,116926.875,99429.64984605557,0.02185514000406119,0.026290393575731943,0.9848414202128704,occlusion
4182,116931.609375,99432.21690112396,0.02323362298438732,0.02641063707401484,0.9536705332018127,occlusion
4183,116934.6328125,99426.94531854003,0.06277136531130015,0.011578421242957795,1.0085360752955939,occlusion
4184,116938.3359375,99431.85661201592,0.04336908687227754,0.05025239153791976,0.984165341424805,occlusion
4185,116945.25,99433.89052051771,0.03817457252315336,0.037429365177736706,0.9899265141721708,occlusion
4186,116954.5390625,99441.25678476595,0.044207842686053454,0.05848924192908222,0.9626726303059063,occlusion
4187,116963.453125,99447.81657912512,0.03823092025005248,0.059921577622182906,1.0039086437371778,occlusion
4188,116970.6015625,99458.43240279662,0.012152298362186943,0.03725189388518683,0.9847072641465394,occlusion
4189,116975.6796875,99458.68144794824,0.034181426434121316,-0.007289734632098914,0.9948899508741632,occlusion
4190,116979.046875,99465.23001702628,0.0021132863230549533,0.0693344110979181,0.9913565058618654,occlusion
4191,116982.7265625,99468.04162231501,0.028313904370897394,0.04225295466736215,0.9825242163987903,occlusion
4192,116988.296875,99457.88301086456,0.020824694100174096,0.029470880703283516,0.9861134042328885,occlusion
4193,116994.5,99469.75227933432,0.016152740379578825,0.043250257631306896,0.9994928630988873,occlusion
4194,116999.4375,99469.28838901491,0.04876925147450896,0.05112155263669339,1.0027295491096075,occlusion
4195,117002.375,99465.4533937727,0.04243376343904141,0.05319598559061696,0.9812951471189697,occlusion
4196,117003.0859375,99468.57040303269,0.03733965720858502,0.05490767620957121,1.0139642252585443,occlusion
4197,117003.1875,99471.4841670534,0.024153141960426467,0.0047703982558477305,1.017595518793608,occlusion
4198,117005.9921875,99484.0659408824,0.05042266407006117,0.06157991664715953,0.9960497192539292,occlusion
4199,117011.8359375,99480.1034088958,0.03451550931387837,0.018494435919815852,0.9635869051156595,occlusion
